material_id,cif,energy_per_atom,formation_energy_per_atom,energy_above_hull,band_gap
1345209,"# generated using pymatgen
data_Mg(FeO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.12987400
_cell_length_b   5.89594900
_cell_length_c   10.32905900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(FeO2)2
_chemical_formula_sum   'Mg4 Fe8 O16'
_cell_volume   312.40730072
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.85341200  0.00000000  0.50000000  1
  Mg  Mg1  1  0.14658800  0.50000000  0.00000000  1
  Mg  Mg2  1  0.51595700  0.00000000  0.00000000  1
  Mg  Mg3  1  0.48404300  0.50000000  0.50000000  1
  Fe  Fe4  1  0.50946100  0.50000000  0.23026500  1
  Fe  Fe5  1  0.50946100  0.50000000  0.76973500  1
  Fe  Fe6  1  0.49053900  0.00000000  0.26973500  1
  Fe  Fe7  1  0.49053900  0.00000000  0.73026500  1
  Fe  Fe8  1  0.00000000  0.25000000  0.25000000  1
  Fe  Fe9  1  0.00000000  0.75000000  0.75000000  1
  Fe  Fe10  1  0.00000000  0.75000000  0.25000000  1
  Fe  Fe11  1  0.00000000  0.25000000  0.75000000  1
  O  O12  1  0.85521900  0.50000000  0.14138000  1
  O  O13  1  0.85521900  0.50000000  0.85862000  1
  O  O14  1  0.14478100  0.00000000  0.35862000  1
  O  O15  1  0.14478100  0.00000000  0.64138000  1
  O  O16  1  0.19768700  0.50000000  0.34896900  1
  O  O17  1  0.19768700  0.50000000  0.65103100  1
  O  O18  1  0.80231300  0.00000000  0.15103100  1
  O  O19  1  0.80231300  0.00000000  0.84896900  1
  O  O20  1  0.66783300  0.25386700  0.36548600  1
  O  O21  1  0.66783300  0.74613300  0.63451400  1
  O  O22  1  0.33216700  0.75386700  0.13451400  1
  O  O23  1  0.33216700  0.24613300  0.86548600  1
  O  O24  1  0.33216700  0.24613300  0.13451400  1
  O  O25  1  0.33216700  0.75386700  0.86548600  1
  O  O26  1  0.66783300  0.74613300  0.36548600  1
  O  O27  1  0.66783300  0.25386700  0.63451400  1
",-7.455398895,-1.975062259,0.189954822,1.4021
1367369,"# generated using pymatgen
data_Mg(FeO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.87746000
_cell_length_b   8.75753000
_cell_length_c   10.16892700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(FeO2)2
_chemical_formula_sum   'Mg4 Fe8 O16'
_cell_volume   256.25128892
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.75000000  0.75722000  0.15887700  1
  Mg  Mg1  1  0.25000000  0.24278000  0.84112300  1
  Mg  Mg2  1  0.75000000  0.25722000  0.34112300  1
  Mg  Mg3  1  0.25000000  0.74278000  0.65887700  1
  Fe  Fe4  1  0.75000000  0.94212200  0.38254200  1
  Fe  Fe5  1  0.25000000  0.05787800  0.61745800  1
  Fe  Fe6  1  0.75000000  0.44212200  0.11745800  1
  Fe  Fe7  1  0.25000000  0.55787800  0.88254200  1
  Fe  Fe8  1  0.75000000  0.91206500  0.90100200  1
  Fe  Fe9  1  0.25000000  0.08793500  0.09899800  1
  Fe  Fe10  1  0.75000000  0.41206500  0.59899800  1
  Fe  Fe11  1  0.25000000  0.58793500  0.40100200  1
  O  O12  1  0.75000000  0.70125800  0.82569400  1
  O  O13  1  0.25000000  0.29874200  0.17430600  1
  O  O14  1  0.75000000  0.20125800  0.67430600  1
  O  O15  1  0.25000000  0.79874200  0.32569400  1
  O  O16  1  0.75000000  0.62106400  0.53433300  1
  O  O17  1  0.25000000  0.37893600  0.46566700  1
  O  O18  1  0.75000000  0.12106400  0.96566700  1
  O  O19  1  0.25000000  0.87893600  0.03433300  1
  O  O20  1  0.75000000  0.53861500  0.28527400  1
  O  O21  1  0.25000000  0.46138500  0.71472600  1
  O  O22  1  0.75000000  0.03861500  0.21472600  1
  O  O23  1  0.25000000  0.96138500  0.78527400  1
  O  O24  1  0.75000000  0.91067300  0.57222800  1
  O  O25  1  0.25000000  0.08932700  0.42777200  1
  O  O26  1  0.75000000  0.41067300  0.92777200  1
  O  O27  1  0.25000000  0.58932700  0.07222800  1
",-7.358646846,-1.87831021,0.286706871,1.3598
1374666,"# generated using pymatgen
data_Mg(FeO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.94003500
_cell_length_b   8.99943900
_cell_length_c   10.44370500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(FeO2)2
_chemical_formula_sum   'Mg4 Fe8 O16'
_cell_volume   276.32649864
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.50000000  0.24867600  0.40706700  1
  Mg  Mg1  1  0.00000000  0.75460700  0.09934500  1
  Mg  Mg2  1  0.50000000  0.74867600  0.59293300  1
  Mg  Mg3  1  0.00000000  0.25460700  0.90065500  1
  Fe  Fe4  1  0.00000000  0.41729500  0.64622400  1
  Fe  Fe5  1  0.50000000  0.08288800  0.15028300  1
  Fe  Fe6  1  0.00000000  0.91729500  0.35377600  1
  Fe  Fe7  1  0.50000000  0.58288800  0.84971700  1
  Fe  Fe8  1  0.50000000  0.56779800  0.36737800  1
  Fe  Fe9  1  0.00000000  0.43328900  0.13488000  1
  Fe  Fe10  1  0.50000000  0.06779800  0.63262200  1
  Fe  Fe11  1  0.00000000  0.93328900  0.86512000  1
  O  O12  1  0.00000000  0.90892200  0.67450400  1
  O  O13  1  0.50000000  0.09160800  0.82462500  1
  O  O14  1  0.00000000  0.40892200  0.32549600  1
  O  O15  1  0.50000000  0.59160800  0.17537500  1
  O  O16  1  0.00000000  0.02620900  0.03659300  1
  O  O17  1  0.50000000  0.96732600  0.46422100  1
  O  O18  1  0.00000000  0.52620900  0.96340700  1
  O  O19  1  0.50000000  0.46732600  0.53577900  1
  O  O20  1  0.00000000  0.62324800  0.71183700  1
  O  O21  1  0.50000000  0.37407900  0.77372900  1
  O  O22  1  0.00000000  0.12324800  0.28816300  1
  O  O23  1  0.50000000  0.87407900  0.22627100  1
  O  O24  1  0.50000000  0.79191400  0.93129800  1
  O  O25  1  0.00000000  0.21194900  0.57024900  1
  O  O26  1  0.00000000  0.71194900  0.42975100  1
  O  O27  1  0.50000000  0.29191400  0.06870200  1
",-7.434752778,-1.954416141,0.210600939,1.2794
1386508,"# generated using pymatgen
data_Mg(FeO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.92711900
_cell_length_b   7.66377404
_cell_length_c   8.07589670
_cell_angle_alpha   70.99536836
_cell_angle_beta   79.86064063
_cell_angle_gamma   79.14914704
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(FeO2)2
_chemical_formula_sum   'Mg2 Fe4 O8'
_cell_volume   166.93816916
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.80601800  0.21088000  0.67009100  1
  Mg  Mg1  1  0.19398200  0.78912000  0.32990900  1
  Fe  Fe2  1  0.09827200  0.59514100  0.70103100  1
  Fe  Fe3  1  0.65861100  0.18036200  0.02000300  1
  Fe  Fe4  1  0.34138900  0.81963800  0.97999700  1
  Fe  Fe5  1  0.90172800  0.40485900  0.29896900  1
  O  O6  1  0.35943800  0.58523000  0.20172000  1
  O  O7  1  0.93625100  0.76112800  0.84268200  1
  O  O8  1  0.06374900  0.23887200  0.15731800  1
  O  O9  1  0.64056200  0.41477000  0.79828000  1
  O  O10  1  0.64198800  0.70531600  0.51560600  1
  O  O11  1  0.27178300  0.09665000  0.85729600  1
  O  O12  1  0.35801200  0.29468400  0.48439400  1
  O  O13  1  0.72821700  0.90335000  0.14270400  1
",-7.437449704,-1.957113067,0.207904014,1.7678
1388405,"# generated using pymatgen
data_Mg(FeO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.67379196
_cell_length_b   7.67379196
_cell_length_c   9.15795745
_cell_angle_alpha   56.52559907
_cell_angle_beta   56.52559907
_cell_angle_gamma   22.03024998
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(FeO2)2
_chemical_formula_sum   'Mg2 Fe4 O8'
_cell_volume   167.32793717
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.68871900  0.68871900  0.83099700  1
  Mg  Mg1  1  0.31128100  0.31128100  0.16900300  1
  Fe  Fe2  1  0.39739100  0.39739100  0.79879800  1
  Fe  Fe3  1  0.85050600  0.85050600  0.48053500  1
  Fe  Fe4  1  0.14949400  0.14949400  0.51946500  1
  Fe  Fe5  1  0.60260900  0.60260900  0.20120200  1
  O  O6  1  0.14529800  0.14529800  0.29743100  1
  O  O7  1  0.55194200  0.55194200  0.65469700  1
  O  O8  1  0.44805800  0.44805800  0.34530300  1
  O  O9  1  0.85470200  0.85470200  0.70256900  1
  O  O10  1  0.86106500  0.86106500  0.98313000  1
  O  O11  1  0.22548400  0.22548400  0.64408100  1
  O  O12  1  0.13893500  0.13893500  0.01687000  1
  O  O13  1  0.77451600  0.77451600  0.35591900  1
",-7.437815161,-1.957478524,0.207538556,1.7645
2227184,"# generated using pymatgen
data_Mg(FeO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.53187319
_cell_length_b   5.61447212
_cell_length_c   5.61447164
_cell_angle_alpha   144.91827697
_cell_angle_beta   131.42137051
_cell_angle_gamma   59.63944147
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(FeO2)2
_chemical_formula_sum   'Mg1 Fe2 O4'
_cell_volume   88.42919413
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.37500000  0.62500000  0.75000000  1
  Fe  Fe1  1  0.87483612  0.99036833  0.88446779  1
  Fe  Fe2  1  0.87516388  0.25963167  0.61553221  1
  O  O3  1  0.04551063  0.45557685  0.58993378  1
  O  O4  1  0.70448937  0.79442315  0.91006622  1
  O  O5  1  0.15187190  0.17083916  0.98103274  1
  O  O6  1  0.59812810  0.07916084  0.51896726  1
",-7.489385624,-2.009048988,0.155968093,1.9941
33325,"# generated using pymatgen
data_Mg(FeO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.03800077
_cell_length_b   6.03800077
_cell_length_c   20.01395315
_cell_angle_alpha   81.23445120
_cell_angle_beta   81.23445120
_cell_angle_gamma   60.02425219
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(FeO2)2
_chemical_formula_sum   'Mg8 Fe16 O32'
_cell_volume   622.19156714
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.84635000  0.84635000  0.96950400  1
  Mg  Mg1  1  0.37615600  0.37615600  0.87508000  1
  Mg  Mg2  1  0.59669100  0.59669100  0.71839900  1
  Mg  Mg3  1  0.12563000  0.12563000  0.62459600  1
  Mg  Mg4  1  0.87497900  0.87497900  0.37517500  1
  Mg  Mg5  1  0.99986500  0.99986500  0.50035000  1
  Mg  Mg6  1  0.62533000  0.62533000  0.12566300  1
  Mg  Mg7  1  0.74977800  0.74977800  0.25047800  1
  Fe  Fe8  1  0.37781200  0.86649200  0.87524400  1
  Fe  Fe9  1  0.25026900  0.25026900  0.74699800  1
  Fe  Fe10  1  0.86649200  0.37781200  0.87524400  1
  Fe  Fe11  1  0.34778300  0.34778300  0.46720900  1
  Fe  Fe12  1  0.12553900  0.62181400  0.62497100  1
  Fe  Fe13  1  0.90247700  0.90247700  0.78078100  1
  Fe  Fe14  1  0.09752200  0.09752200  0.21841100  1
  Fe  Fe15  1  0.62181400  0.12553900  0.62497100  1
  Fe  Fe16  1  0.87484600  0.37484700  0.37530000  1
  Fe  Fe17  1  0.65199700  0.65199700  0.53279100  1
  Fe  Fe18  1  0.37484700  0.87484600  0.37530000  1
  Fe  Fe19  1  0.12002300  0.62700000  0.12560300  1
  Fe  Fe20  1  0.62700000  0.12002300  0.12560300  1
  Fe  Fe21  1  0.40224600  0.40224600  0.28252900  1
  Fe  Fe22  1  0.49997900  0.49997900  0.99721700  1
  Fe  Fe23  1  0.15264200  0.15264200  0.03044900  1
  O  O24  1  0.67996400  0.21537200  0.93617300  1
  O  O25  1  0.56415100  0.56415100  0.81974500  1
  O  O26  1  0.21537200  0.67996400  0.93617300  1
  O  O27  1  0.67666700  0.67666700  0.93538100  1
  O  O28  1  0.07045400  0.07045400  0.81441700  1
  O  O29  1  0.42952400  0.96770500  0.68561100  1
  O  O30  1  0.54314500  0.06848200  0.81395300  1
  O  O31  1  0.31379300  0.31379300  0.56604900  1
  O  O32  1  0.96770500  0.42952400  0.68561100  1
  O  O33  1  0.18710000  0.18710000  0.93268500  1
  O  O34  1  0.42573000  0.42573000  0.68488600  1
  O  O35  1  0.06848200  0.54314500  0.81395300  1
  O  O36  1  0.18513200  0.70490900  0.43490700  1
  O  O37  1  0.81878800  0.81878800  0.56573900  1
  O  O38  1  0.29668400  0.81432800  0.56523700  1
  O  O39  1  0.06325800  0.06325800  0.31762500  1
  O  O40  1  0.70490900  0.18513200  0.43490700  1
  O  O41  1  0.93712900  0.93712900  0.68290900  1
  O  O42  1  0.18023600  0.18023600  0.43438400  1
  O  O43  1  0.81432800  0.29668400  0.56523700  1
  O  O44  1  0.56956600  0.56956600  0.31519900  1
  O  O45  1  0.93570400  0.45242400  0.18525500  1
  O  O46  1  0.04616000  0.56472200  0.31466200  1
  O  O47  1  0.81353800  0.81353800  0.07146200  1
  O  O48  1  0.45242400  0.93570400  0.18525500  1
  O  O49  1  0.68670800  0.68670800  0.43229500  1
  O  O50  1  0.93144600  0.93144600  0.18478900  1
  O  O51  1  0.56472200  0.04616000  0.31466200  1
  O  O52  1  0.32118500  0.32118500  0.06397400  1
  O  O53  1  0.79254300  0.31882000  0.06349200  1
  O  O54  1  0.43656400  0.43656400  0.18201700  1
  O  O55  1  0.31882000  0.79254300  0.06349200  1
",-7.540033774,-2.059697138,0.105319943,0.8699
34493,"# generated using pymatgen
data_Mg(FeO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.98783400
_cell_length_b   6.00067051
_cell_length_c   14.64181903
_cell_angle_alpha   90.39303112
_cell_angle_beta   89.93047878
_cell_angle_gamma   119.73812598
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(FeO2)2
_chemical_formula_sum   'Mg6 Fe12 O24'
_cell_volume   456.79736123
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.83786600  0.66304100  0.95918300  1
  Mg  Mg1  1  0.16434700  0.33023800  0.66769900  1
  Mg  Mg2  1  0.66680900  0.83323800  0.16623000  1
  Mg  Mg3  1  0.33485000  0.16519000  0.83424400  1
  Mg  Mg4  1  0.83571400  0.66992300  0.33320100  1
  Mg  Mg5  1  0.00018800  0.49965500  0.49995700  1
  Fe  Fe6  1  0.50236300  0.99263100  0.62123400  1
  Fe  Fe7  1  0.83006000  0.16477300  0.83435000  1
  Fe  Fe8  1  0.49950400  0.99949700  0.99740700  1
  Fe  Fe9  1  0.33551700  0.67005500  0.83398300  1
  Fe  Fe10  1  0.17225600  0.33070200  0.29024400  1
  Fe  Fe11  1  0.50109200  0.50052500  0.50054400  1
  Fe  Fe12  1  0.99968700  0.99958400  0.50018300  1
  Fe  Fe13  1  0.16432400  0.83289200  0.16601500  1
  Fe  Fe14  1  0.82783100  0.66862900  0.71110400  1
  Fe  Fe15  1  0.66773500  0.33766600  0.16522000  1
  Fe  Fe16  1  0.49767900  0.00727900  0.37700700  1
  Fe  Fe17  1  0.16252800  0.33762300  0.04049500  1
  O  O18  1  0.65564500  0.29690900  0.91718500  1
  O  O19  1  0.50204100  0.99754900  0.75353200  1
  O  O20  1  0.20291200  0.84522700  0.91634100  1
  O  O21  1  0.65281100  0.84840300  0.91562900  1
  O  O22  1  0.00307700  0.49338600  0.75642400  1
  O  O23  1  0.32584300  0.64493900  0.58091600  1
  O  O24  1  0.48279500  0.49729500  0.75566300  1
  O  O25  1  0.17660500  0.34279700  0.42167300  1
  O  O26  1  0.16596700  0.33662800  0.91032300  1
  O  O27  1  0.85083600  0.16234100  0.57781100  1
  O  O28  1  0.99975000  0.01480800  0.75529500  1
  O  O29  1  0.31982300  0.16804100  0.57797600  1
  O  O30  1  0.67963700  0.83228000  0.42176300  1
  O  O31  1  0.00131200  0.98787700  0.24564000  1
  O  O32  1  0.14995700  0.83798700  0.42201900  1
  O  O33  1  0.83708700  0.66082000  0.09486400  1
  O  O34  1  0.82170100  0.65779700  0.57961900  1
  O  O35  1  0.51808200  0.50567900  0.24563300  1
  O  O36  1  0.99899100  0.50907600  0.24488100  1
  O  O37  1  0.67327200  0.35382500  0.41892700  1
  O  O38  1  0.34052300  0.15364100  0.08255600  1
  O  O39  1  0.80611700  0.15611900  0.08198800  1
  O  O40  1  0.49541000  0.00301600  0.24349000  1
  O  O41  1  0.33945500  0.69041700  0.08154900  1
",-7.532208131,-2.051871494,0.113145586,1.5154
34569,"# generated using pymatgen
data_Mg(FeO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.98258102
_cell_length_b   5.98258102
_cell_length_c   14.63079430
_cell_angle_alpha   89.97910153
_cell_angle_beta   89.97910153
_cell_angle_gamma   60.22144083
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(FeO2)2
_chemical_formula_sum   'Mg6 Fe12 O24'
_cell_volume   454.50685257
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.16268500  0.16268500  0.95821300  1
  Mg  Mg1  1  0.66611600  0.66611600  0.83188800  1
  Mg  Mg2  1  0.00008100  0.00008100  0.50031900  1
  Mg  Mg3  1  0.83075400  0.83075400  0.66474700  1
  Mg  Mg4  1  0.33294900  0.33294900  0.16824000  1
  Mg  Mg5  1  0.16942500  0.16942500  0.33629900  1
  Fe  Fe6  1  0.49478200  0.49478200  0.61844500  1
  Fe  Fe7  1  0.50051400  0.50051400  0.99572000  1
  Fe  Fe8  1  0.66673700  0.16986600  0.83167400  1
  Fe  Fe9  1  0.82722700  0.82722700  0.29362500  1
  Fe  Fe10  1  0.16986600  0.66673700  0.83167400  1
  Fe  Fe11  1  0.99990100  0.49997200  0.50022200  1
  Fe  Fe12  1  0.49997200  0.99990100  0.50022200  1
  Fe  Fe13  1  0.17284900  0.17284900  0.70835000  1
  Fe  Fe14  1  0.33092600  0.83754300  0.16873100  1
  Fe  Fe15  1  0.83754300  0.33092600  0.16873100  1
  Fe  Fe16  1  0.50502600  0.50502600  0.38017500  1
  Fe  Fe17  1  0.83803600  0.83803600  0.04148700  1
  O  O18  1  0.34178500  0.80396900  0.91325500  1
  O  O19  1  0.80396900  0.34178500  0.91325500  1
  O  O20  1  0.49745900  0.49745900  0.75175500  1
  O  O21  1  0.34503500  0.34503500  0.91234100  1
  O  O22  1  0.66470800  0.14533900  0.57722900  1
  O  O23  1  0.99368200  0.99368200  0.75187600  1
  O  O24  1  0.83569300  0.83569300  0.91031300  1
  O  O25  1  0.51708200  0.99605600  0.75297600  1
  O  O26  1  0.14533900  0.66470800  0.57722900  1
  O  O27  1  0.82607100  0.82607100  0.42660800  1
  O  O28  1  0.67423900  0.67423900  0.57449000  1
  O  O29  1  0.99605600  0.51708200  0.75297600  1
  O  O30  1  0.32627900  0.32627900  0.42524100  1
  O  O31  1  0.00399000  0.48425600  0.24822900  1
  O  O32  1  0.17395300  0.17395300  0.57410000  1
  O  O33  1  0.85348600  0.33549500  0.42248000  1
  O  O34  1  0.48425600  0.00399000  0.24822900  1
  O  O35  1  0.16187700  0.16187700  0.09527300  1
  O  O36  1  0.33549500  0.85348600  0.42248000  1
  O  O37  1  0.00587300  0.00587300  0.24927500  1
  O  O38  1  0.65795000  0.65795000  0.08577100  1
  O  O39  1  0.50322100  0.50322100  0.24534500  1
  O  O40  1  0.18768100  0.65945200  0.08525500  1
  O  O41  1  0.65945200  0.18768100  0.08525500  1
",-7.530520825,-2.050184188,0.114832892,1.5761
531041,"# generated using pymatgen
data_Mg(FeO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.90294386
_cell_length_b   5.89413572
_cell_length_c   29.09040092
_cell_angle_alpha   60.29372277
_cell_angle_beta   60.45401376
_cell_angle_gamma   60.25991111
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg(FeO2)2
_chemical_formula_sum   'Mg10 Fe20 O40'
_cell_volume   721.12143231
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.97876700  0.00840500  0.00323400  1
  Mg  Mg1  1  0.12237500  0.62799300  0.12543400  1
  Mg  Mg2  1  0.62457100  0.12836600  0.12490700  1
  Mg  Mg3  1  0.12437900  0.62442500  0.32537500  1
  Mg  Mg4  1  0.62439900  0.12463600  0.32534200  1
  Mg  Mg5  1  0.12549200  0.62527600  0.52472200  1
  Mg  Mg6  1  0.62534300  0.12521200  0.52475500  1
  Mg  Mg7  1  0.12769000  0.62197600  0.72376500  1
  Mg  Mg8  1  0.62471600  0.12321500  0.72414600  1
  Mg  Mg9  1  0.12777900  0.62112000  0.92532000  1
  Fe  Fe10  1  0.25641700  0.25921200  0.04907900  1
  Fe  Fe11  1  0.99017700  0.99055700  0.20260500  1
  Fe  Fe12  1  0.25890000  0.26019900  0.24840900  1
  Fe  Fe13  1  0.99113600  0.99022700  0.40178700  1
  Fe  Fe14  1  0.62295200  0.64168300  0.02446900  1
  Fe  Fe15  1  0.62437300  0.62735600  0.12639600  1
  Fe  Fe16  1  0.25879700  0.25975300  0.44829800  1
  Fe  Fe17  1  0.99190200  0.99047600  0.60115100  1
  Fe  Fe18  1  0.62420700  0.62567300  0.22590800  1
  Fe  Fe19  1  0.62433600  0.62453400  0.32534200  1
  Fe  Fe20  1  0.62485400  0.62488400  0.42511400  1
  Fe  Fe21  1  0.25937100  0.25900200  0.64770000  1
  Fe  Fe22  1  0.99760100  0.99946900  0.79746800  1
  Fe  Fe23  1  0.62546800  0.62523800  0.52461700  1
  Fe  Fe24  1  0.62610400  0.62460500  0.62406700  1
  Fe  Fe25  1  0.25877000  0.24106000  0.84949200  1
  Fe  Fe26  1  0.62430100  0.62295100  0.72267200  1
  Fe  Fe27  1  0.62953600  0.11275500  0.92573900  1
  Fe  Fe28  1  0.62685400  0.61961700  0.82466800  1
  Fe  Fe29  1  0.62242400  0.63543500  0.92849400  1
  O  O30  1  0.39420500  0.40463300  0.07151100  1
  O  O31  1  0.39419300  0.39591300  0.16940500  1
  O  O32  1  0.39941600  0.85351500  0.07675300  1
  O  O33  1  0.84722900  0.41010100  0.07499000  1
  O  O34  1  0.39338300  0.39428500  0.27346000  1
  O  O35  1  0.39892000  0.85069300  0.17630200  1
  O  O36  1  0.84893200  0.40009800  0.17632700  1
  O  O37  1  0.39395900  0.39366300  0.36955700  1
  O  O38  1  0.39872300  0.84951900  0.27569000  1
  O  O39  1  0.84824900  0.85343700  0.08401100  1
  O  O40  1  0.84889400  0.39928000  0.27573100  1
  O  O41  1  0.85408600  0.85740200  0.17814900  1
  O  O42  1  0.39398300  0.39446600  0.47298600  1
  O  O43  1  0.40097200  0.84929600  0.37508200  1
  O  O44  1  0.84891000  0.40088800  0.37522300  1
  O  O45  1  0.40039000  0.84914800  0.47491800  1
  O  O46  1  0.85453500  0.85512300  0.28130800  1
  O  O47  1  0.39500800  0.39438500  0.56893600  1
  O  O48  1  0.84902800  0.40004100  0.47505500  1
  O  O49  1  0.85571100  0.85523100  0.37720300  1
  O  O50  1  0.39630800  0.39363500  0.67197400  1
  O  O51  1  0.40166700  0.85033500  0.57425100  1
  O  O52  1  0.39408200  0.38965700  0.76922900  1
  O  O53  1  0.85091600  0.40096400  0.57429700  1
  O  O54  1  0.39948100  0.84831100  0.67366300  1
  O  O55  1  0.85577600  0.85606600  0.48051300  1
  O  O56  1  0.84965200  0.39758200  0.67378900  1
  O  O57  1  0.85675300  0.85575400  0.57650600  1
  O  O58  1  0.39782600  0.36141400  0.87728400  1
  O  O59  1  0.39590400  0.84961600  0.77224300  1
  O  O60  1  0.40381400  0.36689300  0.96895100  1
  O  O61  1  0.85620000  0.39492200  0.77102600  1
  O  O62  1  0.85495400  0.85424700  0.68001800  1
  O  O63  1  0.39588000  0.84520300  0.87404500  1
  O  O64  1  0.85934900  0.35418400  0.87700500  1
  O  O65  1  0.86251300  0.85241700  0.77637800  1
  O  O66  1  0.39353900  0.88519000  0.97625200  1
  O  O67  1  0.85336800  0.41463800  0.97702800  1
  O  O68  1  0.86149600  0.87921400  0.87877200  1
  O  O69  1  0.84780400  0.87333100  0.97370300  1
",-7.462555224,-1.982218588,0.182798493,0.1488
